doc_id	excl_mrk_num	ques_mrk_num	poin_mrk_num	ellp_mrk_num
16291	3	12	143	0
16292	0	1	16	0
16293	20	10	31	6
16294	33	32	323	27
16295	0	1	177	0
16296	0	0	89	1
16297	35	202	847	0
16298	3	18	55	7
16299	615	139	2195	49
16300	9	0	121	0
16301	16	5	220	0
16302	74	117	1444	81
16303	1	1	44	0
16304	0	4	101	1
16305	1	2	22	0
16306	9	4	20	2
16307	5	33	145	27
16308	1	4	77	0
16309	44	9	32	0
16310	0	0	40	0
16311	3	7	15	2
16312	0	17	717	0
16313	221	611	4811	3
16314	12	2	68	1
16315	4	116	2126	5
16316	5	1	88	1
16317	14	9	246	1
16318	19	82	901	9
16319	20	27	442	3
16320	24	13	122	8
16321	0	0	1113	1
16322	17	52	506	17
16323	0	3	13	0
16324	1	2	491	0
16325	45	33	458	43
16326	1	0	22	0
16327	3	10	1078	3
16328	1	72	4237	8
16329	0	0	736	0
16330	0	0	37	0
16331	186	20	343	0
16332	0	3	288	3
16333	73	6	325	5
16334	0	3	192	1
16335	13	1	48	3
16336	6	3	94	1
16337	30	182	2772	2
16338	21	8	59	0
16339	54	19	227	24
16340	11	6	101	8
16341	1	1	290	6
16342	7	17	49	4
16343	4	15	60	18
16344	1	0	11	0
16345	60	48	903	18
16346	0	0	24	0
16347	6	4	29	1
16348	1	0	104	3
16349	1	13	173	1
16350	11	29	35	7
16351	6	10	38	0
16352	4	4	173	12
16353	0	18	59	0
16354	1071	761	6357	0
16355	1	2	35	0
16356	2	1	87	6
16357	2	1	35	8
16358	1	7	76	19
16359	3	10	125	1
16360	17	3	111	1
16361	152	341	4456	72
16362	0	0	124	0
16363	2	1	70	0
16364	8	30	67	1
16365	2	14	36	1
16366	1	2	28	0
16367	1	1	9	0
16368	4	0	244	0
16369	11	37	3712	0
16370	11	101	281	0
16371	0	1	3	0
16372	1	0	2	0
16373	11	7	422	2
16374	24	26	243	18
16375	10	90	1510	14
16376	2	1	122	3
16377	132	335	1829	35
16378	1	1	16	2
16379	1	0	37	3
16380	1	5	73	0
16381	7	26	235	4
16382	2	3	887	8
16383	3	2	104	0
16384	217	142	2663	1
16385	7	6	670	28
16386	18	24	174	19
16387	3	5	27	1
16388	1	4	587	0
16389	6	4	47	0
16390	394	342	2201	0
16391	446	546	4681	0
16392	377	18	8422	85
16393	5	10	3323	19
16394	2	0	8	0
16395	45	84	524	48
16396	22	17	1636	3
16397	5	19	45	6
16398	13	5	11	0
16399	6	2	155	3
16400	7	1	88	2
16401	4	1	90	1
16402	63	157	3856	0
16403	5	2	32	0
16404	3	12	83	0
16405	13	51	112	0
16406	4	1	107	2
16407	1	3	62	11
16408	4	27	46	7
16409	14	29	263	1
16410	2	0	2	0
16411	6	0	5	1
16412	9	5	62	4
16413	15	41	782	0
16414	9	22	607	27
16415	5	16	28	0
16416	14	6	447	1
16417	1	0	173	0
16418	1	7	56	1
16419	62	89	580	0
16420	15	51	500	0
16421	3	12	64	20
16422	9	13	113	1
16423	0	16	26	0
16424	16	11	128	34
16425	168	205	3935	21
16426	1	4	272	0
16427	1	0	548	6
16428	4	1	172	3
16429	6	2	3	0
16430	8	5	110	27
16431	0	0	6	0
16432	765	1467	18391	714
16433	1	0	174	9
16434	0	1	0	0
16435	3	0	33	0
16436	2	19	150	45
16437	0	2	442	0
16438	3	6	82	19
16439	0	1	68	0
16440	3	0	32	1
16441	2	4	19	2
16442	0	0	31	0
16443	29	28	89	0
16444	8	5	911	0
16445	0	1	102	0
16446	4	21	22	5
16447	8	8	100	3
16448	4	2	311	20
16449	6	3	281	0
16450	14	26	115	1
16451	98	71	1940	4
16452	19	17	355	51
16453	0	1	34	1
16454	2	0	15	0
16455	5	1	25	1
16456	25	3	123	2
16457	19	6	45	0
16458	3	4	158	5
16459	4	14	54	0
16460	11	18	69	9
16461	2	0	32	1
16462	0	2	24	3
16463	116	205	2855	0
16464	0	2	114	0
16465	12	58	2593	1
16466	3	3	114	0
16467	332	1112	4354	79
16468	8	11	14	4
16469	6	0	47	1
16470	8	12	196	4
16471	2	12	21	0
16472	14	3	149	2
16473	1	16	23	0
16474	1	1	557	1
16475	2	7	116	5
16476	8	2	118	4
16477	6	20	46	3
16478	1	10	71	0
16479	0	8	54	7
16480	17	65	416	45
16481	2	5	199	1
16482	38	48	565	55
16483	61	67	960	80
16484	2	28	100	12
16485	68	52	699	1
16486	13	18	78	10
16487	0	0	18	0
16488	17	11	116	1
16489	0	6	29	0
16490	8	12	42	2
16491	117	111	2285	22
16492	2	2	102	14
16493	0	1	20	0
16494	2	10	241	1
16495	2	1	20	2
16496	0	2	36	0
16497	32	3	90	9
16498	230	121	2068	135
16499	6	8	46	7
16500	9	2	56	3
16501	2	3	56	0
16502	0	1	15	2
16503	5	20	44	9
16504	60	143	3174	0
16505	0	12	612	0
16506	21	16	936	415
16507	40	12	402	26
16508	7	15	86	3
16509	22	39	304	21
16510	6	10	35	1
16511	5	2	173	3
16512	294	2743	14113	0
16513	3	15	80	1
16514	2	2	12	1
16515	4	20	3	0
16516	379	238	2582	0
16517	82	23	861	1
16518	3	4	60	20
16519	22	18	109	17
16520	2	0	3	2
16521	6	60	176	8
16522	0	0	170	0
16523	0	4	105	1
16524	0	7	177	0
16525	0	0	19	0
16526	1	13	61	0
16527	3	5	109	2
16528	23	116	542	150
16529	0	0	13	0
16530	1	1	22	1
16531	2	1	93	0
16532	21	26	1614	0
16533	2	20	1303	0
16534	0	3	32	0
16535	8	2	84	0
16536	34	14	229	1
16537	15	67	733	29
16538	799	1011	7484	0
16539	64	6	89	0
16540	0	0	19	0
16541	2	0	44	1
16542	0	1	18	1
16543	2	0	62	0
16544	1	4	27	2
16545	1	0	33	0
16546	0	6	68	19
16547	8	8	48	4
16548	27	6	504	0
16549	5	3	96	4
16550	11	14	177	6
16551	20	0	65	2
16552	415	331	1752	6
16553	1	4	23	2
16554	2	9	253	6
16555	18	18	64	14
16556	56	99	435	2
16557	0	5	660	0
16558	9	9	582	0
16559	38	9	286	0
16560	0	0	1850	0
16561	2	63	369	0
16562	8	4	15	0
16563	0	6	14	0
16564	3	12	2085	4
16565	2	8	100	27
16566	1	1	7	0
16567	102	595	4634	143
16568	1	0	30	0
16569	0	0	26	0
16570	11	0	28	10
16571	1	1	26	0
16572	72	30	361	47
16573	615	2406	9920	0
16574	0	2	77	0
16575	54	72	140	15
16576	1	3	36	10
16577	3	15	76	20
16578	2	0	177	1
16579	5	3	26	1
16580	0	5	64	1
16581	201	85	1760	2
16582	2	18	50	1
16583	0	4	322	1
16584	0	2	49	1
16585	3	0	3	0
16586	23	5	121	7
16587	4	24	105	4
16588	8	1	44	0
16589	35	46	294	38
16590	47	182	912	314
16591	243	211	2774	27
16592	29	29	126	7
16593	1	0	22	0
16594	1	10	36	0
16595	0	0	0	0
16596	115	259	1346	107
16597	1	5	19	0
16598	1	5	9	0
16599	2	0	432	0
16600	3	26	299	3
16601	26	13	804	45
16602	16	14	240	16
16603	2	3	46	0
16604	12	61	3681	0
16605	12	30	46	6
16606	76	247	1172	10
16607	0	1	21	1
16608	6	16	496	6
16609	3	6	62	9
16610	12	18	162	27
16611	4	3	428	0
16612	0	6	12	1
16613	82	118	1604	1
16614	18	2	213	2
16615	16	16	32	6
16616	82	99	3862	666
16617	4	13	291	3
16618	2	17	31	2
16619	6	11	33	5
16620	3	1	59	4
16621	1	3	28	0
16622	1	23	148	5
16623	63	455	1774	5
16624	4	6	100	3
16625	0	0	11	0
16626	0	1	775	271
16627	0	0	2	0
16628	1	2	52	0
16629	1	18	13	1
16630	2	17	6	2
16631	0	0	35	0
16632	2	1	60	11
16633	0	3	298	2
16634	1	0	446	1
16635	21	0	67	0
16636	0	2	25	4
16637	8	3	111	4
16638	4	21	22	5
16639	44	38	241	12
16640	8	3	97	1
16641	0	7	65	10
16642	59	42	387	41
16643	25	11	209	8
16644	8	16	43	2
16645	2	4	14	2
16646	3	8	36	0
16647	14	12	485	0
16648	5	2	31	1
16649	1	2	19	0
16650	2	0	28	0
16651	7	7	26	0
16652	3	6	89	0
16653	201	650	2152	289
16654	198	78	784	88
16655	5	19	102	4
16656	4	7	152	1
16657	0	6	61	19
16658	62	243	1546	35
16659	0	1	35	1
16660	7	2	26	0
16661	0	0	88	3
16662	1	7	58	0
16663	3	0	68	1
16664	24	18	131	0
16665	1	3	3	2
16666	1	1	96	0
16667	30	31	275	11
16668	0	4	15	3
16669	0	4	13	0
16670	65	147	863	298
16671	3	7	49	0
16672	940	1257	6163	73
16673	60	54	278	15
16674	27	39	305	18
16675	1	0	962	1
16676	131	245	6283	134
16677	10	25	96	8
16678	19	48	1454	7
16679	3	12	67	20
16680	6	9	288	2
16681	4	6	22	10
16682	18	6	63	0
16683	15	16	51	2
16684	1	0	53	6
16685	0	2	59	0
16686	4	2	22	0
16687	8	16	55	5
16688	3	4	281	1
16689	0	0	13	1
16690	16	355	827	12
16691	3	1	160	2
16692	28	1	75	0
16693	133	256	2821	126
16694	0	0	390	0
16695	4	19	93	6
16696	3	0	33	0
16697	3	8	93	2
16698	39	8	345	1
16699	17	13	68	9
16700	1	10	386	23
16701	220	477	2161	264
16702	2	1	104	0
16703	20	5	3927	53
16704	69	90	567	81
16705	0	0	74	0
16706	1	5	52	2
16707	0	1	85	5
16708	12	58	2593	1
16709	30	21	186	0
16710	2	4	162	4
16711	90	249	709	158
16712	0	3	73	0
16713	4	4	146	0
16714	0	5	15	0
16715	0	0	24	0
16716	9	5	88	1
16717	50	130	2910	0
16718	1	18	81	0
16719	8	6	577	12
16720	2	9	174	0
16721	1	3	24	2
16722	6	9	194	1
16723	71	28	81	12
16724	5	19	497	8
16725	15	8	306	19
16726	1205	718	17223	253
16727	48	56	1210	0
16728	4	1	28	4
16729	24	30	242	13
16730	37	10	453	9
16731	2	7	47	1
16732	45	78	899	0
16733	55	223	1765	155
16734	4	6	18	2
16735	39	134	511	32
16736	0	0	336	8
16737	1	0	18	0
16738	9	12	235	0
16739	3	15	42	1
16740	7	15	62	9
16741	0	0	1575	0
16742	0	11	56	0
16743	1	4	30	0
16744	0	0	201	0
16745	5	9	106	3
16746	1	10	44	1
16747	2	15	27	2
16748	0	0	1283	0
16749	1	1	18	0
16750	111	89	533	142
16751	0	4	46	0
16752	3	8	695	1
16753	4	3	74	2
16754	0	1	15	3
16755	1	8	48	17
16756	18	61	140	1
16757	4	1	21	0
16758	178	136	2594	2
16759	1	0	62	1
16760	5	81	267	0
16761	3	16	47	7
16762	0	0	78	0
16763	4	3	148	22
16764	7	11	780	0
16765	5	53	86	6
16766	4	13	25	3
16767	274	844	4844	42
16768	47	17	360	1
16769	1	3	72	0
16770	0	1	1204	2
16771	1	13	37	3
16772	4	11	77	0
16773	3	8	38	0
16774	17	11	178	9
16775	314	374	7118	485
16776	13	0	16	4
16777	0	5	58	2
16778	0	6	67	0
16779	8	0	324	0
16780	78	121	2072	18
16781	1	0	14	0
16782	350	738	4998	649
16783	12	15	38	3
16784	2	14	104	1
16785	0	3	4306	3
16786	6	0	415	1
16787	0	0	16	0
16788	1	23	57	0
16789	1	2	338	5
16790	1	2	395	1
16791	183	418	2138	63
16792	3	23	27	0
16793	16	20	289	18
16794	3	6	25	11
16795	0	4	70	0
16796	1	20	66	1
16797	94	206	6459	162
16798	35	12	84	2
16799	4	9	61	0
16800	9	14	91	3
16801	37	17	349	5
16802	7	11	195	0
16803	9	6	115	4
16804	351	562	2843	152
16805	0	0	14	0
16806	8	4	128	10
16807	1	8	74	20
16808	5	3	23	4
16809	1	2	173	0
16810	0	0	95	10
16811	2	6	24	2
16812	1	0	95	0
16813	4	1	22	0
16814	12	9	90	9
16815	11	31	26	0
16816	3	3	50	2
16817	21	41	418	14
16818	1	1	34	0
16819	95	14	904	74
16820	120	238	1833	0
16821	62	114	534	4
16822	0	0	45	0
16823	2	2	86	0
16824	7	1	10	1
16825	23	25	65	7
16826	26	4	296	4
16827	1	1	72	0
16828	15	24	80	12
16829	6	4	55	0
16830	21	178	2727	5
16831	0	0	17	0
16832	0	0	0	0
16833	22	70	635	23
16834	0	0	503	0
16835	16	13	639	0
16836	159	415	3665	31
16837	65	145	1907	42
16838	4	2	262	5
16839	4	5	23	2
16840	2	0	56	0
16841	2	18	63	6
16842	3	14	144	28
16843	10	6	41	1
16844	6	22	71	0
16845	10	24	168	13
16846	5	0	45	0
16847	6	7	53	2
16848	10	5	15	4
16849	2816	2482	17658	2172
16850	15	19	88	17
16851	2	3	45	0
16852	1	13	20	9
16853	225	216	2483	3
16854	12	8	148	24
16855	2	4	83	1
16856	1	2	9	1
16857	6	6	36	0
16858	3	3	114	12
16859	0	0	33	3
16860	0	2	73	0
16861	15	4	89	8
16862	0	0	579	0
16863	4	13	165	50
16864	1	4	8	1
16865	13	0	141	6
16866	31	26	196	9
16867	10	4	100	2
16868	15	1	115	0
16869	12	30	385	23
16870	1	1	50	0
16871	6	3	220	1
16872	150	153	642	51
16873	8	0	126	1
16874	2	2	13	0
16875	2	6	97	1
16876	7	17	181	0
16877	1686	1428	7949	0
16878	0	4	85	0
16879	1	1	1	1
16880	1	3	3	2
16881	2	4	131	0
16882	3	2	24	0
16883	2	5	127	0
16884	8	10	85	0
16885	4	3	27	2
16886	3	18	79	1
16887	10	5	118	9
16888	21	184	3018	0
16889	3	1	6	0
16890	104	181	1056	5
16891	2	5	32	0
16892	5	6	46	7
16893	1	5	29	0
16894	28	16	186	3
16895	10	6	71	1
16896	14	25	1231	62
16897	0	0	1437	0
16898	4	3	53	1
16899	0	6	7	1
16900	5	6	43	0
16901	70	35	324	1
16902	598	622	6289	0
16903	3	11	137	0
16904	5	11	43	1
16905	2	0	24	15
16906	45	226	3212	0
16907	1	2	20	3
16908	1	3	46	0
16909	7	7	140	1
16910	0	0	33	0
16911	22	11	33	4
16912	0	0	745	0
16913	2	4	66	20
16914	0	8	32	2
16915	1	0	33	0
16916	2	75	1100	3
16917	4	19	817	0
16918	11	22	981	5
16919	8	19	206	10
16920	154	315	7021	44
16921	10	16	55	2
16922	21	30	185	12
16923	5	3	9	2
16924	5	1	93	3
16925	1	4	19	2
16926	7	9	365	4
16927	80	226	1097	141
16928	3	1	44	2
16929	5	7	175	0
16930	6	5	197	3
16931	4	1	40	0
16932	0	4	28	5
16933	3	14	138	1
16934	8	46	297	7
16935	5	2	151	7
16936	2	8	38	0
16937	6	0	3	0
16938	0	0	38	0
16939	7	23	312	20
16940	30	51	275	3
16941	6	17	628	5
16942	2	9	264	3
16943	1	5	59	20
16944	2	5	19	2
16945	1	1	4	0
16946	4	7	184	17
16947	0	4	52	0
16948	0	0	181	4
16949	8	4	54	0
16950	6	5	101	0
16951	7	12	124	1
16952	12	1	34	0
16953	1	0	211	0
16954	10	5	32	1
16955	2	1	8	0
16956	1	7	20	0
16957	9	7	40	6
16958	0	3	28	0
16959	2	4	14	1
16960	2	4	7	0
16961	0	0	72	0
16962	9	3	175	0
16963	34	38	297	37
16964	5	1	188	0
16965	37	5	41	6
16966	0	0	8	0
16967	1	8	76	0
16968	0	5	34	14
16969	42	105	540	0
16970	0	39	132	0
16971	11	8	90	4
16972	9	7	195	6
16973	8	4	89	1
16974	1	6	89	0
16975	133	188	1902	4
16976	3	3	11	0
16977	3	4	34	1
16978	9	1	41	5
16979	1	0	11	1
16980	0	0	0	0
16981	22	18	432	1
16982	1	4	958	0
16983	1	4	239	0
16984	113	115	1996	2
16985	1083	783	7164	724
16986	0	0	18	0
16987	6	45	223	8
16988	0	0	63	1
16989	0	3	72	1
16990	0	3	24	0
16991	5	3	21	0
16992	0	3	96	6
16993	0	1	176	0
16994	1	2	6	0
16995	2	10	111	0
16996	1	0	3477	2
16997	55	49	1618	22
16998	7	18	77	5
16999	0	6	7	1
17000	1	1	19	1
17001	6	0	22	0
17002	9	5	45	0
17003	0	5	32	0
17004	0	13	45	2
17005	0	16	641	1
17006	4	54	1202	1
17007	6	13	305	0
17008	11	7	98	4
17009	10	3	112	1
17010	3	8	51	1
17011	4	2	105	1
17012	7	9	410	3
17013	17	88	1822	26
17014	0	4	21	0
17015	19	24	40	1
17016	1	0	37	0
17017	1	76	959	5
17018	17	38	212	2
17019	10	11	163	0
17020	16	55	1043	0
17021	1	11	43	0
17022	1	0	17	2
17023	4	6	90	5
17024	1	1	32	0
17025	3	6	95	12
17026	134	19	91	8
17027	4	15	63	19
17028	10	9	129	7
17029	6	7	15	4
17030	24	42	418	17
17031	13	10	207	2
17032	101	254	1294	84
17033	3	1	53	0
17034	0	0	15	0
17035	8	7	14	2
17036	6	14	57	1
17037	2	6	21	5
17038	0	415	47	0
17039	0	4	102	2
17040	1	0	40	0
17041	1	3	30	2
17042	64	26	1677	13
17043	1	7	73	0
17044	0	11	73	7
17045	15	103	671	29
17046	11	4	84	9
17047	4	8	23	4
17048	185	500	5380	0
17049	220	328	2889	240
17050	1	0	42	1
17051	3	4	21	2
17052	1	1	2	0
17053	0	2	1042	2
17054	0	6	105	0
17055	20	8	100	0
17056	24	4	73	0
17057	32	69	226	4
17058	0	1	47	0
17059	0	1	54	0
17060	0	19	91	3
17061	0	2	60	0
17062	0	7	34	1
17063	6	5	768	11
17064	25	33	1440	23
17065	3	6	92	4
17066	5	3	32	4
17067	13	13	817	4
17068	6	3	63	1
17069	3	5	10	2
17070	155	152	978	224
17071	50	21	826	0
17072	28	0	1365	7
17073	1	2	220	0
17074	82	6	492	16
17075	0	22	52	4
17076	0	1	1540	0
17077	1	0	1	0
17078	2	3	153	15
17079	0	1	25	0
17080	2	0	25	0
17081	5	1	36	1
17082	0	1	8	0
17083	35	215	1158	227
17084	2	1	37	1
17085	2	1	246	0
17086	0	2	98	0
17087	44	158	1202	17
17088	17	2	17	3
17089	1	1	48	1
17090	67	58	864	37
17091	10	9	79	2
17092	6	3	79	22
17093	4	0	14	2
17094	49	119	2210	11
17095	21	2	181	1
17096	419	430	6141	124
17097	1	5	38	0
17098	0	4	58	18
17099	8	6	84	3
17100	2	3	149	0
17101	0	2	3121	2
17102	4	7	171	0
17103	1	1	45	0
17104	74	186	1004	300
17105	0	0	420	100
17106	2	5	40	0
17107	8	0	86	2
17108	3	4	97	0
17109	1338	1440	11506	1069
17110	24	12	595	2
17111	0	5	64	20
17112	0	5	28	10
17113	2	5	69	0
17114	22	16	26	3
17115	4	10	754	0
17116	0	10	482	0
17117	6	8	90	0
17118	16	17	87	11
17119	2	8	25	0
17120	10	12	43	0
17121	0	13	20	0
17122	0	2	0	0
17123	11	10	341	2
17124	2	9	78	0
17125	5	26	61	7
17126	0	0	0	0
17127	15	24	679	1
17128	1	19	21	0
17129	746	628	2934	7
17130	885	1280	6278	99
17131	0	0	28	0
17132	36	74	737	1
17133	1	4	8	0
17134	0	0	31	0
17135	3	2	66	0
17136	6	8	147	33
17137	3	0	58	1
17138	0	0	7	0
17139	10	15	182	0
17140	8	8	80	20
17141	186	776	3548	1
17142	5	6	380	2
17143	1	4	65	17
17144	4	2	76	0
17145	6	3	53	1
17146	8	8	1603	3
17147	3	3	39	1
17148	0	8	76	0
17149	0	2	22	0
17150	0	0	27	0
17151	196	177	1540	81
17152	4	8	67	10
17153	4	2	99	2
17154	0	2	713	6
17155	21	7	116	0
17156	22	13	169	2
17157	31	21	292	35
17158	1	12	10	0
17159	4	21	91	1
17160	1	1	116	1
17161	7	35	72	2
17162	2	3	96	0
17163	620	685	6141	436
17164	0	3	19	0
17165	0	1	9	1
17166	19	2	218	14
17167	1	2	40	0
17168	1	4	54	0
17169	5	10	37	0
17170	0	0	133	0
17171	8	1	45	5
17172	0	0	1000	0
17173	6	1	19	2
17174	5	1	31	0
17175	3	6	83	20
17176	0	0	18	0
17177	26	11	246	84
17178	1	2	122	0
17179	15	27	188	16
17180	31	22	307	21
17181	0	0	30	1
17182	15	4	70	0
17183	0	0	36	0
17184	161	695	3131	5
17185	17	18	93	13
17186	22	51	2903	11
17187	39	100	815	0
17188	0	0	252	17
17189	7	120	441	24
17190	78	82	2955	3
17191	25	54	208	7
17192	0	0	21	0
17193	1	9	32	0
17194	11	0	38	4
17195	93	106	5707	0
17196	4	2	106	37
17197	0	3	8	2
17198	17	27	234	11
17199	3	2	58	0
17200	0	0	2	0
17201	2	7	81	5
17202	114	104	1062	281
17203	14	4	34	1
17204	37	17	975	14
17205	34	89	660	0
17206	15	25	993	1
17207	4	5	77	2
17208	154	107	730	127
17209	257	922	6167	26
17210	1	0	108	7
17211	3	4	21	4
17212	1	59	2659	4
17213	13	41	130	5
17214	22	9	341	4
17215	6	10	80	22
17216	1	1	53	0
17217	21	19	86	5
17218	36	17	559	8
17219	28	33	184	8
17220	72	34	217	0
17221	7	1	96	1
17222	0	5	69	19
17223	25	29	1430	23
17224	0	5	21	2
17225	0	0	6	0
17226	4	6	47	2
17227	23	246	2411	2
17228	23	21	197	12
17229	249	411	3130	101
17230	0	0	289	0
17231	4	32	101	7
17232	5	16	98	0
17233	0	0	765	8
17234	1	0	80	0
17235	0	1	108	1
17236	14	9	247	1
17237	2	10	58	15
17238	11	4	15	3
17239	1540	1703	13922	40
17240	11	16	168	16
17241	48	89	1470	2
17242	6	7	37	2
17243	8	10	115	2
17244	2	13	60	9
17245	5	2	125	12
17246	13	7	161	0
17247	1	9	168	2
17248	9	38	146	22
17249	4	0	22	0
17250	938	270	2311	833
17251	5	5	98	4
17252	221	232	1667	0
17253	274	537	4027	75
17254	0	5	53	0
17255	0	2	338	2
17256	2	1	17	0
17257	2	0	32	0
17258	1	1	3	0
17259	8	27	1631	0
17260	12	58	2603	1
17261	0	1	213	5
17262	10	10	82	2
17263	231	463	2985	133
17264	0	0	222	0
17265	11	1	34	1
17266	1	4	937	0
17267	5	12	183	0
17268	239	189	814	0
17269	17	71	3611	0
17270	4	6	93	1
17271	3	9	118	1
17272	7	11	78	2
17273	22	24	137	18
17274	5	3	92	1
17275	0	1	37	2
17276	0	6	32	0
17277	4	4	114	1
17278	2	2	112	0
17279	0	458	999	41
17280	1	0	12	0
17281	1	8	122	1
17282	18	27	300	132
17283	4	13	52	0
17284	18	27	41	1
17285	3	11	37	2
17286	0	9	234	7
17287	3	3	151	1
17288	35	9	497	10
17289	7	2	91	2
17290	1	1	7	0
17291	641	762	6596	0
17292	1	3	91	0
17293	2	1	227	1
17294	0	0	46	3
17295	0	2	1658	1
17296	0	3	10	0
17297	1274	279	3181	1402
17298	2	0	26	0
17299	77	164	1079	8
17300	3	4	12	1
17301	4	3	23	1
17302	2	2	32	1
17303	2	91	223	0
17304	1	1	75	0
17305	29	32	315	15
17306	3	0	105	1
17307	45	62	868	51
17308	5	0	1705	11
17309	31	11	326	4
17310	0	8	50	11
17311	28	172	1598	67
17312	212	45	230	67
17313	0	2	31	3
17314	2	12	137	0
17315	6	0	431	2
17316	0	0	16	2
17317	44	8	816	6
17318	0	0	2729	0
17319	0	0	2015	0
17320	66	265	1311	5
17321	15	39	124	12
17322	38	45	290	19
17323	2	21	199	11
17324	19	14	71	6
17325	1	3	38	2
17326	16	15	222	40
17327	7	0	193	0
17328	0	0	0	0
17329	8	17	20	1
17330	31	30	109	22
17331	3	4	12	0
17332	8	2	99	1
17333	13	4	87	0
17334	0	19	47	1
17335	83	123	587	0
17336	1	1	163	4
17337	15	3	109	3
17338	15	4	189	28
17339	4	17	194	14
17340	0	5	26	0
17341	0	2	43	0
17342	11	2	73	0
17343	2	2	691	18
17344	6	5	23	0
17345	17	2	198	2
17346	3	18	28	1
17347	0	72	75	0
17348	0	3	481	0
17349	2	1	45	0
17350	0	0	4	0
17351	1	1	46	0
17352	645	695	2203	549
17353	1	9	56	2
17354	2	2	7	0
17355	10	6	175	2
17356	2	2	190	0
17357	0	9	9	0
17358	0	10	14	2
17359	5	4	61	21
17360	7	2	125	0
17361	0	0	986	0
17362	101	45	658	165
17363	42	66	1829	1
17364	2	0	37	8
17365	1	4	910	1
17366	654	637	5650	433
17367	3	12	282	0
17368	148	308	2002	168
17369	2	17	29	1
17370	0	6	12	0
17371	10	2	16	1
17372	14	11	103	6
17373	0	3	48	0
17374	87	624	2770	109
17375	5	1	155	2
17376	10	6	49	1
17377	6	3	12	0
17378	2	172	1386	0
17379	0	0	35	6
17380	2	6	19	0
17381	4	19	658	3
17382	2	7	26	2
17383	10	12	83	2
17384	2	0	127	0
17385	3	11	9	1
17386	4	4	28	5
17387	32	342	3989	26
17388	6	4	59	3
17389	37	22	146	1
17390	7	22	93	10
17391	3	4	60	0
17392	417	1036	4672	1361
17393	3	8	97	2
17394	11	26	6	0
17395	0	2	21	0
17396	2	14	95	3
17397	7	12	84	0
17398	8	2	34	0
17399	3	21	36	6
17400	37	1	331	6
17401	1	2	115	7
17402	3	2	40	0
17403	118	12	960	29
17404	2	0	13	0
17405	5	6	35	0
17406	3	1	11	1
17407	1	0	310	5
17408	7	4	1716	9
17409	5	1	4	0
17410	2	4	126	9
17411	8	6	195	2
17412	0	7	1381	0
17413	0	1	178	0
17414	3	4	34	1
17415	1	1	254	0
17416	20	12	25	2
17417	43	103	3652	39
17418	1	6	78	5
17419	11	4	45	1
17420	69	10	332	47
17421	1	9	74	19
17422	1	4	59	0
17423	54	150	1275	80
17424	33	1	55	17
17425	54	53	522	44
17426	4	18	52	1
17427	21	50	888	5
17428	13	17	80	12
17429	4	40	32	0
17430	24	28	613	11
17431	2	2	228	4
17432	4	0	29	1
17433	2	3	218	0
17434	5	18	79	20
17435	26	268	3912	0
17436	6	4	161	0
17437	0	6	66	19
17438	3	0	84	0
17439	0	2	109	0
17440	3	19	57	11
17441	0	1	1	0
17442	80	24	290	32
17443	600	313	1870	334
17444	1	3	36	3
17445	2	7	32	2
17446	8	9	159	3
17447	42	75	331	21
17448	1	5	51	5
17449	2	0	48	0
17450	521	492	7756	0
17451	0	5	70	2
17452	6	7	97	4
17453	7	10	552	6
17454	16	46	214	10
17455	1	4	62	19
17456	2	1	47	0
17457	0	0	5	0
17458	9	16	78	9
17459	28	26	1305	1
17460	0	5	1221	36
17461	195	353	1762	33
17462	19	217	3473	0
17463	0	10	302	0
17464	1	3	38	1
17465	4	3	14	2
17466	2	8	991	0
17467	1	2	43	8
17468	248	300	2159	357
17469	5	0	49	0
17470	6	5	47	2
17471	15	199	3422	0
17472	3	7	88	3
17473	1	4	18	1
17474	6	2	42	0
17475	4	1	23	0
17476	7	19	646	0
17477	2	2	28	2
17478	0	0	5	0
17479	2	4	31	0
17480	8	18	183	2
17481	3	0	71	1
17482	2	9	49	0
17483	0	0	8	0
17484	0	8	156	7
17485	0	0	4	0
17486	2	2	73	1
17487	25	137	3684	0
17488	2	4	35	3
17489	4	7	52	1
17490	40	325	1265	1
17491	3	19	34	2
17492	22	21	278	7
17493	0	2	45	0
17494	9	29	105	8
17495	0	1	262	0
17496	576	897	9347	1097
17497	8	2	70	5
17498	2	1	42	0
17499	0	1	35	1
17500	3	0	100	6
17501	0	11	40	0
17502	2	3	1012	1
17503	0	29	107	0
17504	6	5	64	0
17505	15	5	129	4
17506	8	0	56	2
17507	0	1	102	0
17508	1	0	41	0
17509	27	190	2454	16
17510	1	5	104	5
17511	1	0	0	0
17512	1	0	4984	0
17513	10	8	91	6
17514	1	0	47	0
17515	0	6	75	2
17516	251	182	1718	9
17517	25	73	1331	70
17518	15	4	157	0
17519	402	390	4604	64
17520	0	0	10	0
17521	4	3	456	0
17522	0	1	10	3
17523	23	18	271	5
17524	9	7	207	2
17525	5	1	115	1
17526	31	18	128	6
17527	11	14	116	5
17528	1	3	43	0
17529	0	2	73	0
17530	221	252	1319	213
17531	12	15	766	0
17532	1	3	25	0
17533	1	2	72	0
17534	20	3	49	0
17535	261	211	1073	5
17536	2	9	0	0
17537	96	302	2097	123
17538	0	0	14	0
17539	1074	471	2936	0
17540	3	17	124	3
